161	1	6	6	4	0	-10736.3	-804827	-8458.1	0.977783	-0.209619	6.12323E-017
162	1	6	6	5	0	-11020.2	-806151	-6128.1	0.977783	-0.209619	6.12323E-017
163	1	6	6	6	0	-10736.3	-804827	-6128.1	0.977783	-0.209619	6.12323E-017
164	1	6	6	7	0	-11020.2	-806151	-3156.1	0.977783	-0.209619	6.12323E-017
165	1	6	6	8	0	-10736.3	-804827	-3156.1	0.977783	-0.209619	6.12323E-017
166	1	6	7	1	0	-11590.9	-802175	-10557.1	0.83962	0.543174	6.12323E-017
167	1	6	7	2	0	-13111.8	-799824	-10557.1	0.83962	0.543174	6.12323E-017
168	1	6	7	3	0	-14558.5	-797588	-10557.1	0.83962	0.543174	6.12323E-017
169	1	6	7	4	0	-11590.9	-802175	-8458.1	0.83962	0.543174	6.12323E-017
170	1	6	7	5	0	-13111.8	-799824	-8458.1	0.83962	0.543174	6.12323E-017
171	1	6	7	6	0	-14558.5	-797588	-8458.1	0.83962	0.543174	6.12323E-017
172	1	6	7	7	0	-11591.2	-802175	-6128.5	0.83962	0.543174	6.12323E-017
173	1	6	7	8	0	-13111.8	-799824	-6127.8	0.83962	0.543174	6.12323E-017
174	1	6	7	9	0	-14558.2	-797588	-6127.8	0.83962	0.543174	6.12323E-017
175	1	6	7	10	0	-11591.2	-802175	-3156.5	0.83962	0.543174	6.12323E-017
176	1	6	7	11	0	-13111.8	-799824	-3156.2	0.83962	0.543174	6.12323E-017
177	1	6	7	12	0	-14558.2	-797588	-3156.2	0.83962	0.543174	6.12323E-017
178	1	6	8	1	0	-16627.2	-795721	-10557.4	0.209393	0.977831	6.12323E-017
179	1	6	8	2	0	-17951.7	-795437	-10557.4	0.209619	0.977783	6.12323E-017
180	1	6	8	3	0	-16627.2	-795721	-8458.4	0.209393	0.977831	6.12323E-017
181	1	6	8	4	0	-17951.7	-795437	-8458.4	0.209619	0.977783	6.12323E-017
182	1	6	8	5	0	-16627.1	-795721	-6128.4	0.209619	0.977783	6.12323E-017
183	1	6	8	6	0	-17951.7	-795437	-6128.4	0.209619	0.977783	6.12323E-017
184	1	6	8	7	0	-16627.1	-795721	-3156.4	0.209619	0.977783	6.12323E-017
185	1	6	8	8	0	-17951.7	-795437	-3156.4	0.209619	0.977783	6.12323E-017
186	1	6	1	1	1	-19774.3	-795050	-11557.1	0.543174	-0.83962	6.12323E-017
187	1	6	1	2	1	-21625.4	-796248	-11557.1	0.543174	-0.83962	6.12323E-017
188	1	6	1	3	1	-19774.3	-795050	-8975.1	0.543174	-0.83962	6.12323E-017
189	1	6	1	4	1	-21625.4	-796248	-8975.1	0.543174	-0.83962	6.12323E-017
190	1	6	1	5	1	-19774.3	-795050	-6003.1	0.543174	-0.83962	6.12323E-017
191	1	6	1	6	1	-21625.4	-796248	-6003.1	0.543174	-0.83962	6.12323E-017
192	1	6	1	7	1	-19774.3	-795050	-3031.1	0.543174	-0.83962	6.12323E-017
193	1	6	1	8	1	-21625.4	-796248	-3031.1	0.543174	-0.83962	6.12323E-017
194	1	6	2	1	1	-22509.4	-797529	-11557.7	0.977783	-0.209619	6.12323E-017
195	1	6	2	2	1	-22971.6	-799684	-11557.7	0.977783	-0.209619	6.12323E-017
196	1	6	2	3	1	-22509.4	-797529	-8975.7	0.977783	-0.209619	6.12323E-017
197	1	6	2	4	1	-22971.6	-799684	-8975.7	0.977783	-0.209619	6.12323E-017
198	1	6	2	5	1	-22509.4	-797529	-6003.7	0.977783	-0.209619	6.12323E-017
199	1	6	2	6	1	-22971.6	-799684	-6003.7	0.977783	-0.209619	6.12323E-017
200	1	6	2	7	1	-22509.4	-797529	-3031.7	0.977783	-0.209619	6.12323E-017
201	1	6	2	8	1	-22971.6	-799684	-3031.7	0.977783	-0.209619	6.12323E-017
202	1	6	3	1	1	-22690.6	-801216	-11557.1	0.83962	0.543174	6.12323E-017
203	1	6	3	2	1	-21224	-803483	-11557.1	0.83962	0.543174	6.12323E-017
204	1	6	3	3	1	-19700.7	-805838	-11557.1	0.83962	0.543174	6.12323E-017
205	1	6	3	4	1	-18234.1	-808105	-11557.1	0.83962	0.543174	6.12323E-017
206	1	6	3	5	1	-22690.6	-801216	-8975.1	0.83962	0.543174	6.12323E-017
207	1	6	3	6	1	-21224	-803483	-8975.1	0.83962	0.543174	6.12323E-017
208	1	6	3	7	1	-19700.7	-805838	-8975.1	0.83962	0.543174	6.12323E-017
209	1	6	3	8	1	-18234.1	-808105	-8975.1	0.83962	0.543174	6.12323E-017
210	1	6	3	9	1	-22690.6	-801216	-6003.5	0.83962	0.543174	6.12323E-017
211	1	6	3	10	1	-21224	-803483	-6003.5	0.83962	0.543174	6.12323E-017
212	1	6	3	11	1	-19701.2	-805837	-6002.8	0.83962	0.543174	6.12323E-017
213	1	6	3	12	1	-18234.6	-808104	-6002.8	0.83962	0.543174	6.12323E-017
214	1	6	3	13	1	-22690.6	-801216	-3031.5	0.83962	0.543174	6.12323E-017
215	1	6	3	14	1	-21224	-803483	-3031.5	0.83962	0.543174	6.12323E-017
216	1	6	3	15	1	-19701.2	-805837	-3031.2	0.83962	0.543174	6.12323E-017
217	1	6	3	16	1	-18234.6	-808104	-3031.2	0.83962	0.543174	6.12323E-017
218	1	6	4	1	1	-16952.5	-808989	-11557.1	0.209619	0.977783	6.12323E-017
219	1	6	4	2	1	-14797	-809451	-11557.1	0.209393	0.977831	6.12323E-017
220	1	6	4	3	1	-16952.5	-808989	-8975.1	0.209619	0.977783	6.12323E-017
221	1	6	4	4	1	-14797	-809451	-8975.1	0.209393	0.977831	6.12323E-017
222	1	6	4	5	1	-16952.5	-808989	-6003.1	0.209619	0.977783	6.12323E-017
223	1	6	4	6	1	-14797	-809451	-6003.1	0.209393	0.977831	6.12323E-017
224	1	6	4	7	1	-16952.5	-808989	-3031.1	0.209619	0.977783	6.12323E-017
225	1	6	4	8	1	-14797	-809451	-3031.1	0.209393	0.977831	6.12323E-017
226	1	6	5	1	1	-13265.7	-809170	-11557.1	-0.543174	0.83962	6.12323E-017
227	1	6	5	2	1	-11414.6	-807972	-11557.1	-0.543174	0.83962	6.12323E-017
228	1	6	5	3	1	-13265.7	-809170	-8975.1	-0.543174	0.83962	6.12323E-017
229	1	6	5	4	1	-11414.6	-807972	-8975.1	-0.543174	0.83962	6.12323E-017
230	1	6	5	5	1	-13265.7	-809170	-6003.1	-0.543174	0.83962	6.12323E-017
231	1	6	5	6	1	-11414.6	-807972	-6003.1	-0.543174	0.83962	6.12323E-017
232	1	6	5	7	1	-13265.7	-809170	-3031.1	-0.543174	0.83962	6.12323E-017
233	1	6	5	8	1	-11414.6	-807972	-3031.1	-0.543174	0.83962	6.12323E-017
234	1	6	6	1	1	-10530.5	-806691	-11557.1	-0.977783	0.209619	6.12323E-017
235	1	6	6	2	1	-10068.4	-804535	-11557.1	-0.977831	0.209393	6.12323E-017
236	1	6	6	3	1	-10530.5	-806691	-8975.1	-0.977783	0.209619	6.12323E-017
237	1	6	6	4	1	-10068.4	-804535	-8975.1	-0.977831	0.209393	6.12323E-017
238	1	6	6	5	1	-10530.5	-806691	-6003.1	-0.977783	0.209619	6.12323E-017
239	1	6	6	6	1	-10068.4	-804535	-6003.1	-0.977831	0.209393	6.12323E-017
240	1	6	6	7	1	-10530.5	-806691	-3021.3	-0.977783	0.209619	6.12323E-017
241	1	6	6	8	1	-10068.4	-804535	-3031.1	-0.977831	0.209393	6.12323E-017
242	1	6	7	1	1	-10349.4	-803004	-11557.1	-0.83962	-0.543174	6.12323E-017
243	1	6	7	2	1	-11816	-800737	-11557.1	-0.83962	-0.543174	6.12323E-017
244	1	6	7	3	1	-13339.3	-798382	-11557.1	-0.83962	-0.543174	6.12323E-017
245	1	6	7	4	1	-14805.9	-796115	-11557.1	-0.83962	-0.543174	6.12323E-017
246	1	6	7	5	1	-10349.4	-803004	-8975.1	-0.83962	-0.543174	6.12323E-017
247	1	6	7	6	1	-11816	-800737	-8975.1	-0.83962	-0.543174	6.12323E-017
248	1	6	7	7	1	-13339.3	-798382	-8975.1	-0.83962	-0.543174	6.12323E-017
249	1	6	7	8	1	-14805.9	-796115	-8975.1	-0.83962	-0.543174	6.12323E-017
250	1	6	7	9	1	-10349.4	-803004	-6003.5	-0.83962	-0.543174	6.12323E-017
251	1	6	7	10	1	-11816	-800737	-6003.5	-0.83962	-0.543174	6.12323E-017
252	1	6	7	11	1	-13338.8	-798383	-6002.8	-0.83962	-0.543174	6.12323E-017
253	1	6	7	12	1	-14805.4	-796116	-6002.8	-0.83962	-0.543174	6.12323E-017
254	1	6	7	13	1	-10349.4	-803004	-3031.5	-0.83962	-0.543174	6.12323E-017
255	1	6	7	14	1	-11816	-800737	-3031.5	-0.83962	-0.543174	6.12323E-017
256	1	6	7	15	1	-13338.8	-798383	-3031.2	-0.83962	-0.543174	6.12323E-017
257	1	6	7	16	1	-14805.4	-796116	-3031.2	-0.83962	-0.543174	6.12323E-017
258	1	6	8	1	1	-16087.7	-795231	-11557.4	-0.209619	-0.977783	6.12323E-017
259	1	6	8	2	1	-18243.1	-794769	-11557.4	-0.209619	-0.977783	6.12323E-017
260	1	6	8	3	1	-16087.7	-795231	-8975.4	-0.209619	-0.977783	6.12323E-017
261	1	6	8	4	1	-18243.1	-794769	-8975.4	-0.209619	-0.977783	6.12323E-017
262	1	6	8	5	1	-16087.7	-795231	-6003.4	-0.209619	-0.977783	6.12323E-017
263	1	6	8	6	1	-18243.1	-794769	-6003.4	-0.209619	-0.977783	6.12323E-017
264	1	6	8	7	1	-16087.7	-795231	-3021.6	-0.209619	-0.977783	6.12323E-017
265	1	6	8	8	1	-18243.1	-794769	-3031.4	-0.209619	-0.977783	6.12323E-017
266	1	6	9	1	1	-20499.6	-795996	-11719.7	0	0	1
267	1	6	9	2	1	-22107.8	-797566	-11720.3	0	0	1
268	1	6	9	3	1	-22589.8	-799815	-11720.3	0	0	1
269	1	6	9	4	1	-21782.8	-801882	-11719.7	0	0	1
270	1	6	9	5	1	-20114.7	-804460	-11719.7	0	0	1
271	1	6	9	6	1	-18469.5	-807004	-11719.7	0	0	1
272	1	6	9	7	1	-16915.1	-808587	-11719.7	0	0	1
273	1	6	9	8	1	-14666.5	-809069	-11719.7	0	0	1
274	1	6	9	9	1	-12540.4	-808224	-11719.7	0	0	1
275	1	6	9	10	1	-10932.3	-806654	-11719.7	0	0	1
276	1	6	9	11	1	-10450.1	-804405	-11719.7	0	0	1
277	1	6	9	12	1	-11257.2	-802338	-11719.7	0	0	1
278	1	6	9	13	1	-12925.3	-799760	-11719.7	0	0	1
279	1	6	9	14	1	-14570.5	-797216	-11719.7	0	0	1
280	1	6	9	15	1	-16124.8	-795633	-11720	0	0	1
281	1	6	9	16	1	-18373.7	-795151	-11720	0	0	1
282	1	6	9	17	1	-18150.1	-799591	-11719.7	0	0	1
283	1	6	9	18	1	-18525.1	-802693	-11719.7	0	0	1
284	1	6	9	19	1	-17873.3	-803700	-11719.7	0	0	1
285	1	6	9	20	1	-14889.9	-804629	-11719.7	0	0	1
286	1	6	9	21	1	-14514.9	-801527	-11719.7	0	0	1
287	1	6	9	22	1	-15166.7	-800520	-11719.7	0	0	1
288	1	6	9	23	1	-16519.4	-802110	-11719.7	0	0	1
289	2	5	1	1	1	472939	56550.1	-6442.1	-0.17863	0.983916	6.12323E-017
290	2	5	1	2	1	471921	56365.3	-6295.1	-0.17863	0.983916	6.12323E-017
291	2	5	1	3	1	474090	56759.2	-6295.1	-0.17863	0.983916	6.12323E-017
292	2	5	1	4	1	472939	56550.4	-4205.1	-0.17863	0.983916	6.12323E-017
293	2	5	1	5	1	471921	56365.3	-3323.1	-0.17863	0.983916	6.12323E-017
294	2	5	1	6	1	474090	56759.2	-3323.1	-0.17863	0.983916	6.12323E-017
295	2	5	1	7	1	472939	56550.4	-2078.1	-0.17863	0.983916	6.12323E-017
296	2	5	1	8	1	471921	56365.3	-351.1	-0.17863	0.983916	6.12323E-017
297	2	5	1	9	1	474090	56759.2	-351.1	-0.17863	0.983916	6.12323E-017
298	2	5	1	10	1	472939	56550.4	767.9	-0.17863	0.983916	6.12323E-017
299	2	5	2	1	1	474998	57537.2	-6442.7	-0.822045	0.569423	6.12323E-017
300	2	5	2	2	1	475769	58650.8	-6442.7	-0.822045	0.569423	6.12323E-017
301	2	5	2	3	1	474998	57537.1	-4205.7	-0.821913	0.569612	6.12323E-017
302	2	5	2	4	1	475769	58650.8	-4205.7	-0.822045	0.569423	6.12323E-017
303	2	5	2	5	1	474998	57537.1	-2078.7	-0.821913	0.569612	6.12323E-017
304	2	5	2	6	1	475769	58650.8	-2078.7	-0.822045	0.569423	6.12323E-017
305	2	5	2	7	1	474998	57537.1	767.3	-0.821913	0.569612	6.12323E-017
306	2	5	2	8	1	475769	58650.8	767.3	-0.822045	0.569423	6.12323E-017
307	2	5	3	1	1	475934	61122.3	-6442.1	-0.983916	-0.17863	6.12323E-017
308	2	5	3	2	1	475434	63877.3	-6442.1	-0.983916	-0.17863	6.12323E-017
309	2	5	3	3	1	474958	66497.9	-6442.1	-0.983916	-0.17863	6.12323E-017
310	2	5	3	4	1	476179	59773.8	-6295.1	-0.983916	-0.17863	6.12323E-017
311	2	5	3	5	1	475696	62430.4	-6295.1	-0.983916	-0.17863	6.12323E-017
312	2	5	3	6	1	475195	65189.9	-6295.1	-0.983916	-0.17863	6.12323E-017
